	SRR2921689	SRR2921690	SRR2921691	SRR2921692	SRR2921693	SRR2921694	SRR2921695	SRR2921696	SRR2921697	SRR2921698	SRR2921699	SRR2921700	SRR2921701	SRR2921702	SRR2921703	SRR2921704	SRR2921705	SRR2921706	SRR2921707	SRR2921708	SRR2921709	SRR2921710	SRR2921711	SRR2921712
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGLUSIDEtl_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALGT1_pos	0.0	2.975278468489638	3.663752527794213	1.5325306527558722	0.0	0.0	5.482262272380346	2.6950347221303947	0.0	3.621965210101168	5.209005266908567	2.2130287246328155	4.393550899213419	2.0677768716044587	1.506172622451096	0.0	0.0	0.0	3.893692033270386	1.9216827423562552	0.0	0.45273268258149185	2.199401809085138	0.0
GALGT2_pos	0.0	2.975278468489638	3.663752527794213	1.5325306527558722	0.0	0.0	5.482262272380346	2.6950347221303947	0.0	3.621965210101168	5.209005266908567	2.2130287246328155	4.393550899213419	2.0677768716044587	1.506172622451096	0.0	0.0	0.0	3.893692033270386	1.9216827423562552	0.0	0.45273268258149185	2.199401809085138	0.0
GALGT3_pos	0.0	2.975278468489638	3.663752527794213	1.5325306527558722	0.0	0.0	5.482262272380346	2.6950347221303947	0.0	3.621965210101168	5.209005266908567	2.2130287246328155	4.393550899213419	2.0677768716044587	1.506172622451096	0.0	0.0	0.0	3.893692033270386	1.9216827423562552	0.0	0.45273268258149185	2.199401809085138	0.0
GALGT4_pos	0.0	2.975278468489638	3.663752527794213	1.5325306527558722	0.0	0.0	5.482262272380346	2.6950347221303947	0.0	3.621965210101168	5.209005266908567	2.2130287246328155	4.393550899213419	2.0677768716044587	1.506172622451096	0.0	0.0	0.0	3.893692033270386	1.9216827423562552	0.0	0.45273268258149185	2.199401809085138	0.0
GALK_pos	7.419941438273856	5.947673797796461	5.79328810147123	5.458625070374655	6.264325775383424	6.984885405884964	6.998047613615224	5.782045770427645	6.4427645147519925	5.793868606055635	6.164017046863507	5.710308963089465	6.871705452700679	5.444057644326047	3.6155450637451705	6.227211237138062	6.333418592377158	4.793535813872922	5.651285823795411	0.21314714631140724	7.36547534699691	6.31699093259615	3.3309011425657657	7.051762548215798
GALNACT1g_pos	0.0	0.0	0.0	0.0	0.0	0.0	3.240975812651713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5625097150945426
GALNACT2g_pos	3.714485951608655	2.346453140077622	5.694467828753262	3.1515518458211176	4.8658231418816005	4.843276776774262	5.168906543549794	5.377509613946234	4.050481538711824	5.036307346630108	4.02891869319959	4.161793580534423	0.0	2.339680840601614	1.1310993100184845	4.427670538718129	5.103946959861937	3.9845662317644353	3.153530242342155	4.616213809070817	5.006800375335696	0.0	1.8306908870526082	5.435976568459771
GALNACT3g_pos	3.714485951608655	2.346453140077622	5.694467828753262	3.1515518458211176	4.8658231418816005	4.843276776774262	5.168906543549794	5.377509613946234	4.050481538711824	5.036307346630108	4.02891869319959	4.161793580534423	0.0	2.339680840601614	1.1310993100184845	4.427670538718129	5.103946959861937	3.9845662317644353	3.153530242342155	4.616213809070817	5.006800375335696	0.0	1.8306908870526082	5.435976568459771
GALNACT4g_pos	3.714485951608655	2.346453140077622	5.694467828753262	3.1515518458211176	4.8658231418816005	4.843276776774262	5.168906543549794	5.377509613946234	4.050481538711824	5.036307346630108	4.02891869319959	4.161793580534423	0.0	2.339680840601614	1.1310993100184845	4.427670538718129	5.103946959861937	3.9845662317644353	3.153530242342155	4.616213809070817	5.006800375335696	0.0	1.8306908870526082	5.435976568459771
GALNACT5g_pos	3.714485951608655	2.346453140077622	5.694467828753262	3.1515518458211176	4.8658231418816005	4.843276776774262	5.168906543549794	5.377509613946234	4.050481538711824	5.036307346630108	4.02891869319959	4.161793580534423	0.0	2.339680840601614	1.1310993100184845	4.427670538718129	5.103946959861937	3.9845662317644353	3.153530242342155	4.616213809070817	5.006800375335696	0.0	1.8306908870526082	5.435976568459771
GALNTg_pos	5.227631331396286	6.415409454890208	5.920376988116209	4.899416591139339	6.490945336498372	5.693457158692247	6.9312058911297765	6.287518216431344	7.4520830231225785	5.918327636476932	6.286767968196052	5.473596323593375	7.087889714617496	6.900058463186633	6.678742267627108	5.350962039007692	7.35322307725942	6.360069095539076	5.086423891331866	3.7857094202127284	4.746597138187549	4.516182518753762	8.640057989310115	7.449188291115592
GALOR_pos	10.336133115696377	10.520523626740136	10.014857360298926	10.561425952304788	10.184655559635566	10.650411641987795	9.911125067624319	10.51477673773588	11.18530391979056	10.419424426228488	10.700978301330327	9.847227897364169	11.10567378002138	9.808903260010146	10.174163554578174	9.798169348972836	10.124217555672834	10.035420886551313	9.776989040229221	10.155319573883805	10.593945595560434	10.846321371998279	10.166126960322238	9.479804147104346
GALOR_neg	10.336133115696377	10.520523626740136	10.014857360298926	10.561425952304788	10.184655559635566	10.650411641987795	9.911125067624319	10.51477673773588	11.18530391979056	10.419424426228488	10.700978301330327	9.847227897364169	11.10567378002138	9.808903260010146	10.174163554578174	9.798169348972836	10.124217555672834	10.035420886551313	9.776989040229221	10.155319573883805	10.593945595560434	10.846321371998279	10.166126960322238	9.479804147104346
GALSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALSIDEtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALSIDEtl_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALT_pos	0.0	0.0	0.0	7.751383943525486	0.0	0.0	0.0	5.562086050335333	3.7910817748643244	1.4535712641576601	0.0	7.333765014362936	0.0	0.0	0.0	4.2160205775839215	0.0	0.0	5.338630171498389	0.0	6.537515317689842	6.012295898262264	0.0	0.0
GALT_neg	0.0	0.0	0.0	7.751383943525486	0.0	0.0	0.0	5.562086050335333	3.7910817748643244	1.4535712641576601	0.0	7.333765014362936	0.0	0.0	0.0	4.2160205775839215	0.0	0.0	5.338630171498389	0.0	6.537515317689842	6.012295898262264	0.0	0.0
GALt1r_pos	2.269850343441706	5.566449103679328	2.8026655329306074	1.9663308298229938	5.48591096506091	7.528540399762304	5.05492026416331	6.073670634874221	6.438208438446672	5.526894926984186	5.098119495389851	5.677256486525291	2.816863906313761	6.561418515423017	6.488024736482158	5.592903877621066	3.766581060640061	7.470301971875095	5.934136174577265	4.922836230109589	5.4838817806697095	6.69923017971789	6.971038300131766	6.115465800067776
GALt1r_neg	2.269850343441706	5.566449103679328	2.8026655329306074	1.9663308298229938	5.48591096506091	7.528540399762304	5.05492026416331	6.073670634874221	6.438208438446672	5.526894926984186	5.098119495389851	5.677256486525291	2.816863906313761	6.561418515423017	6.488024736482158	5.592903877621066	3.766581060640061	7.470301971875095	5.934136174577265	4.922836230109589	5.4838817806697095	6.69923017971789	6.971038300131766	6.115465800067776
GALt2_2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALt2_2_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALT2g_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALt4_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALt4_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALTg_pos	2.9573083126094883	4.14071273393276	0.0	0.0	0.0	2.3348035873677744	2.0249316426529993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085720219977592	3.3772085642649476	0.0	0.0	2.965852704540075	0.0
GALtly_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALU_pos	3.4384803381475924	0.0	5.786401010954308	6.401184366051105	2.0408562634122482	0.0	3.2479273404091193	0.0	5.467762664885325	1.8227725747907926	3.7098292774111923	2.8992714384820046	0.0	1.622050896964844	5.092024276326589	1.6475325153864113	1.309331004768052	5.944396405806486	6.16567867595846	5.659206432317412	4.292832371485102	5.028658570049936	4.7321386120625775	5.634935612122287
GALU_neg	3.4384803381475924	0.0	5.786401010954308	6.401184366051105	2.0408562634122482	0.0	3.2479273404091193	0.0	5.467762664885325	1.8227725747907926	3.7098292774111923	2.8992714384820046	0.0	1.622050896964844	5.092024276326589	1.6475325153864113	1.309331004768052	5.944396405806486	6.16567867595846	5.659206432317412	4.292832371485102	5.028658570049936	4.7321386120625775	5.634935612122287
GAMt1r_pos	0.0	5.530880911097795	2.8026655329306074	1.9663308298229938	5.48591096506091	6.428156008168688	0.2973534135800361	6.073670634874221	5.637102094199272	5.519902711363441	4.960376989238095	5.677256486525291	2.816863906313761	5.722762316924026	6.488024736482158	5.5777999403656535	3.766581060640061	7.466578444204274	5.934136174577265	4.922836230109589	0.0	4.2914244904394385	6.160749882045412	5.491341614878799
GAMt1r_neg	0.0	5.530880911097795	2.8026655329306074	1.9663308298229938	5.48591096506091	6.428156008168688	0.2973534135800361	6.073670634874221	5.637102094199272	5.519902711363441	4.960376989238095	5.677256486525291	2.816863906313761	5.722762316924026	6.488024736482158	5.5777999403656535	3.766581060640061	7.466578444204274	5.934136174577265	4.922836230109589	0.0	4.2914244904394385	6.160749882045412	5.491341614878799
GAMYe_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAO1_pos	0.0	0.0	0.0	0.4059779013356532	0.0	0.0	0.7104562533872417	0.0	0.0	0.0	3.8731226980159517	0.0	0.0	1.0794551960403667	2.560434475811177	0.0	1.8400226131366333	0.9983111333874778	0.0	0.0	3.8170114029205946	0.0	0.0	0.0
GAO1g_pos	0.0	0.0	0.0	0.4059779013356532	0.0	0.0	0.7104562533872417	0.0	0.0	0.0	3.8731226980159517	0.0	0.0	1.0794551960403667	2.560434475811177	0.0	1.8400226131366333	0.9983111333874778	0.0	0.0	3.8170114029205946	0.0	0.0	0.0
GAO2_pos	0.0	0.0	0.0	0.4059779013356532	0.0	0.0	0.7104562533872417	0.0	0.0	0.0	3.8731226980159517	0.0	0.0	1.0794551960403667	2.560434475811177	0.0	1.8400226131366333	0.9983111333874778	0.0	0.0	3.8170114029205946	0.0	0.0	0.0
GAO2g_pos	0.0	0.0	0.0	0.4059779013356532	0.0	0.0	0.7104562533872417	0.0	0.0	0.0	3.8731226980159517	0.0	0.0	1.0794551960403667	2.560434475811177	0.0	1.8400226131366333	0.9983111333874778	0.0	0.0	3.8170114029205946	0.0	0.0	0.0
GAPD_pos	12.255597583281595	12.94556344113565	13.212245575661855	12.957376558511042	13.301769692346475	13.007049597286775	12.987088187331283	13.221542101379208	13.582508538009947	12.991360389968664	13.202477799407331	13.08680093212332	12.710975324854193	12.426412512687321	12.846931252919173	13.120952741696026	13.184005987595961	12.913359472903505	12.736116416678602	12.70941135672347	12.99396159344059	13.449008583523371	13.44715795965812	13.61264457760157
GAPD_neg	12.255597583281595	12.94556344113565	13.212245575661855	12.957376558511042	13.301769692346475	13.007049597286775	12.987088187331283	13.221542101379208	13.582508538009947	12.991360389968664	13.202477799407331	13.08680093212332	12.710975324854193	12.426412512687321	12.846931252919173	13.120952741696026	13.184005987595961	12.913359472903505	12.736116416678602	12.70941135672347	12.99396159344059	13.449008583523371	13.44715795965812	13.61264457760157
GARFT_pos	7.125682411634763	5.155032264947014	5.750244220449597	7.527835034149339	4.611043590781165	7.137197752275864	5.681029278109344	7.427387624279203	6.002000103618553	7.520528329457797	6.389005855842132	6.305630440111617	8.83369935022349	5.977956964181776	3.1135772577795384	5.213931113753869	7.738159312289378	5.923496653584712	5.8016028495295675	5.998246394400258	6.661330345504948	3.119695323426276	5.910959779602294	5.166949998172557
GARFT_neg	7.125682411634763	5.155032264947014	5.750244220449597	7.527835034149339	4.611043590781165	7.137197752275864	5.681029278109344	7.427387624279203	6.002000103618553	7.520528329457797	6.389005855842132	6.305630440111617	8.83369935022349	5.977956964181776	3.1135772577795384	5.213931113753869	7.738159312289378	5.923496653584712	5.8016028495295675	5.998246394400258	6.661330345504948	3.119695323426276	5.910959779602294	5.166949998172557
GASNASE2ly_pos	2.41844746607241	5.051156119627978	0.0	4.379945519728354	6.464744044594511	6.0367488372223255	1.413241991059424	0.0	4.74860445373946	1.6384661236396798	4.793239517383599	5.817846893915465	0.0	1.7144598648075597	7.0838515466333565	0.0	0.0	0.0	3.8641186880473524	3.9612674651820945	6.0572609830925055	5.0890965947676055	0.0	1.514719061780226
GASNASE3ly_pos	2.41844746607241	5.051156119627978	0.0	4.379945519728354	6.464744044594511	6.0367488372223255	1.413241991059424	0.0	4.74860445373946	1.6384661236396798	4.793239517383599	5.817846893915465	0.0	1.7144598648075597	7.0838515466333565	0.0	0.0	0.0	3.8641186880473524	3.9612674651820945	6.0572609830925055	5.0890965947676055	0.0	1.514719061780226
GASNASEly_pos	2.41844746607241	5.051156119627978	0.0	4.379945519728354	6.464744044594511	6.0367488372223255	1.413241991059424	0.0	4.74860445373946	1.6384661236396798	4.793239517383599	5.817846893915465	0.0	1.7144598648075597	7.0838515466333565	0.0	0.0	0.0	3.8641186880473524	3.9612674651820945	6.0572609830925055	5.0890965947676055	0.0	1.514719061780226
GBA_pos	8.211341378950916	0.6966832140623127	0.0	7.424332693619044	8.766788681557356	0.0	3.147762578206136	8.257500104224741	7.760163478566981	5.821232233839135	7.852035228386433	0.0	7.760294482419461	1.4076293567692577	2.934738192981645	0.0	0.0	8.89218853136714	8.666804086147701	4.745866354279851	6.193215829282089	0.0	8.088559298080998	5.091126766438343
GBAl_pos	8.211341378950916	0.6966832140623127	0.0	7.424332693619044	8.766788681557356	0.0	3.147762578206136	8.257500104224741	7.760163478566981	5.821232233839135	7.852035228386433	0.0	7.760294482419461	1.4076293567692577	2.934738192981645	0.0	0.0	8.89218853136714	8.666804086147701	4.745866354279851	6.193215829282089	0.0	8.088559298080998	5.091126766438343
GBGT1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GBSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GBSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GBSIDEtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GBSIDEtl_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCALDD_pos	6.762584026441305	6.146382168834645	4.830353146222189	6.592120771058347	4.149314291657767	5.593738115182421	5.139432039356705	6.230831703935275	4.754906662662198	5.528381009402122	5.8792762898594875	4.605610337689795	4.882312630135504	5.40377718435855	6.787921775952483	4.703120776299375	6.391015327769504	6.019868416333555	5.073222286365238	6.123743578570608	4.997071597739294	5.81931361080488	6.259410495242055	6.48563354731452
GCALDDm_pos	3.3725180627963796	4.85323918195293	4.585784333242272	7.011859486759395	6.006476942431721	5.924590436111873	4.680471976032357	6.1026210190858174	2.3095286157641	5.181852059276199	0.9684280647881008	6.010779538931895	6.689862884198435	5.07236896006381	3.7792647473833365	6.357922684953477	4.403688326237239	7.169788079139492	3.7943704565199177	7.557269320081347	6.040972100443091	5.252625449340534	6.383659142413243	5.66985082941915
GCC2am_pos	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCC2am_neg	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCC2bim_pos	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCC2cm_pos	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCC2cm_neg	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCCam_pos	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCCam_neg	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCCbim_pos	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
GCCcm_pos	5.269867187825325	5.528937943781757	6.59116746165952	6.480534735745215	6.332754233791782	5.954857059240007	6.628671909137447	6.524162095098364	6.1913764914587555	6.3623613578398155	5.251297639659486	4.915198721292167	7.227650928976407	6.296963373017457	4.9986654241117465	6.269423216148194	6.7191651658109155	5.5248913439185525	6.21864232765868	4.417709425376921	6.599745310272655	6.057455183670375	5.700568460840296	5.263230093641952
